,fips,EP_Percent2020,MP_Percent2020,BP_Percent2020,Cath_Percent2020,Orth_Percent2020,Other_Percent2020,Islam_Percent2020,Jewish_Percent2020,Hindu_Percent2020,Budd_Percent2020,4_clusters,5_clusters,6_clusters,7_clusters,8_clusters
189,05143,31.83,6.72,2.23,14.36,0.13,3.02,0.77,0.0,0.07,0.12,EP,EP-Less,EP-Less,EP-Less,EP-Least
190,05145,54.6,4.39,3.77,1.79,0.0,2.03,0.0,0.0,0.0,0.0,EP,EP-High,EP-High,EP-High,EP-Less
191,05147,32.7,6.91,2.42,0.48,0.0,0.54,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
192,05149,31.04,4.49,1.61,3.16,0.0,3.2,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
193,06001,7.06,1.97,2.57,19.18,0.79,2.46,3.41,0.5,1.97,1.14,Pluralistic,Pluralistic,Pluralistic,Cath-Less,Cath-Less
194,06003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
195,06005,9.07,0.77,0.0,12.7,0.4,4.44,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
196,06007,9.21,2.09,0.48,10.6,0.14,6.08,0.14,0.0,0.19,0.02,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
197,06009,8.66,1.06,0.18,4.47,0.06,2.81,0.0,0.0,0.0,0.06,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
198,06011,4.71,2.16,0.0,39.01,0.0,1.97,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath,Cath-High
199,06013,5.4,1.68,1.41,26.83,0.22,3.39,0.96,0.38,0.71,0.6,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
200,06015,6.48,0.83,0.36,2.75,0.0,3.63,0.0,0.0,0.0,0.04,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
201,06017,8.26,0.89,0.0,14.62,0.04,6.0,0.0,0.13,0.21,0.05,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
202,06019,12.33,1.03,0.96,22.17,0.91,3.54,0.56,0.09,0.22,1.1,Catholic,Pluralistic,Pluralistic,Cath-Less,Cath-Less
203,06021,8.06,3.25,1.9,28.9,0.0,4.68,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
204,06023,5.84,1.71,0.02,6.37,0.05,4.14,0.0,0.24,0.77,0.06,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
205,06025,6.05,0.42,0.36,75.39,0.0,3.99,0.06,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath,Cath-High
206,06027,6.47,1.74,0.0,17.43,0.0,5.16,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Cath-Less,Cath-Less
207,06029,13.08,0.51,1.04,26.01,0.1,4.13,0.4,0.04,0.11,0.15,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
208,06031,5.13,1.52,0.32,34.89,0.0,3.03,0.34,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
209,06033,5.79,0.79,0.18,18.16,0.05,4.12,0.0,0.0,0.73,0.55,Pluralistic,Pluralistic,Pluralistic,Cath-Less,Cath-Less
210,06035,5.44,0.7,0.0,12.13,0.0,7.51,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
211,06037,8.62,1.54,2.22,31.44,0.99,2.52,1.42,0.9,0.42,0.97,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
212,06039,8.6,0.77,0.43,29.78,0.0,4.18,0.33,0.0,0.11,0.2,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
213,06041,2.99,3.15,0.14,23.41,0.29,1.45,2.71,1.44,0.83,0.64,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
214,06043,8.78,2.69,0.0,14.07,0.0,3.24,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
215,06045,5.24,1.92,0.0,17.36,0.11,3.63,0.0,0.0,0.68,11.05,Pluralistic,Pluralistic,Pluralistic,Cath-Less,Cath-Less
216,06047,7.05,0.57,0.79,33.91,0.01,2.62,0.18,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
217,06049,6.4,1.43,4.67,9.3,0.0,11.32,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
218,06051,2.11,0.28,0.0,8.75,0.0,5.21,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
219,06053,4.97,1.33,0.48,46.44,0.09,3.41,0.47,0.92,0.26,1.33,Catholic,Catholic,Catholic,Cath,Cath-High
220,06055,7.49,1.95,0.0,31.61,0.11,2.61,0.12,0.42,5.8,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
221,06057,11.74,1.75,0.08,7.67,0.0,3.48,0.0,0.18,1.24,2.42,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
222,06059,11.66,1.33,0.13,29.88,0.71,3.39,1.13,0.37,0.38,0.52,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
223,06061,15.82,1.18,0.17,13.07,0.3,6.72,0.88,0.0,0.19,0.31,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
224,06063,8.92,2.47,0.0,18.9,0.0,8.13,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Cath-Less,Cath-Less
225,06065,9.47,0.69,1.3,26.96,0.19,4.14,0.85,0.07,0.22,0.31,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
226,06067,10.04,1.56,1.57,17.71,0.42,4.1,2.34,0.27,0.56,0.67,Pluralistic,Pluralistic,Pluralistic,Cath-Less,Cath-Less
227,06069,5.46,0.63,0.0,62.79,0.0,4.81,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath,Cath-High
228,06071,11.01,0.63,1.54,22.92,0.24,3.91,1.49,0.04,0.22,0.42,Catholic,Catholic,Pluralistic,Cath-Less,Cath-Less
229,06073,9.46,1.54,0.56,22.86,0.4,3.64,1.54,0.43,0.25,0.74,Catholic,Catholic,Pluralistic,Cath-Less,Cath-Less
230,06075,3.54,3.4,2.35,18.78,1.16,1.05,1.04,1.31,0.65,1.85,Pluralistic,Pluralistic,Pluralistic,Cath-Less,Cath-Less
231,06077,8.81,1.18,0.98,21.52,0.13,2.98,1.51,0.08,0.05,0.85,Catholic,Pluralistic,Pluralistic,Cath-Less,Cath-Less
232,06079,10.81,1.6,0.4,20.29,0.05,4.27,0.18,0.13,0.19,0.69,Pluralistic,Pluralistic,Pluralistic,Cath-Less,Cath-Less
233,06081,3.51,1.83,0.45,21.12,0.94,2.55,1.47,0.65,0.3,0.82,Catholic,Pluralistic,Pluralistic,Cath-Less,Cath-Less
234,06083,4.7,1.64,0.85,32.77,0.29,3.49,0.24,0.5,0.39,1.5,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
235,06085,8.46,1.38,0.28,26.0,0.65,2.31,2.1,0.63,2.52,1.21,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
236,06087,4.9,1.14,0.51,25.83,0.45,3.28,0.08,0.57,0.42,2.29,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
237,06089,24.42,1.02,0.14,7.1,0.06,5.69,0.03,0.0,0.0,0.05,Pluralistic,EP-Less,EP-Less,EP-Less,EP-Least
238,06091,8.53,1.3,0.0,1.61,0.0,7.73,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
239,06093,8.29,1.65,0.27,27.56,0.22,7.18,0.0,0.0,1.03,1.16,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
240,06095,9.28,1.1,1.71,16.0,0.13,3.77,0.27,0.03,0.0,0.01,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
241,06097,5.35,1.54,0.03,23.49,0.37,2.95,0.21,0.4,0.35,1.73,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
242,06099,11.33,0.87,0.46,20.99,0.19,4.07,0.49,0.05,0.0,0.27,Catholic,Pluralistic,Pluralistic,Cath-Less,Cath-Less
243,06101,16.9,1.41,0.18,10.83,0.0,5.83,1.03,0.05,0.5,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
244,06103,6.6,1.04,0.0,16.3,0.0,6.51,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
245,06105,5.39,1.02,0.0,6.8,0.0,2.63,0.0,0.0,0.0,0.12,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
246,06107,10.58,1.33,0.53,36.39,0.15,3.57,0.3,0.0,0.0,0.6,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
247,06109,15.79,0.9,0.0,2.97,0.06,3.81,0.0,0.0,0.32,0.14,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
248,06111,9.54,1.63,1.22,29.59,0.27,3.8,0.53,0.48,3.84,0.16,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
249,06113,4.76,1.58,0.08,21.83,0.22,2.92,2.46,0.35,0.11,0.49,Catholic,Pluralistic,Pluralistic,Cath-Less,Cath-Less
250,06115,6.72,0.88,0.37,21.11,0.03,3.92,0.0,0.0,0.0,1.53,Catholic,Pluralistic,Pluralistic,Cath-Less,Cath-Less
251,08001,5.85,0.95,0.32,15.24,0.06,3.77,0.29,0.03,0.03,0.35,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
252,08003,6.7,1.95,0.0,12.48,0.0,17.38,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
253,08005,11.31,3.12,0.32,13.38,1.1,2.82,0.4,0.03,1.95,0.21,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
254,08007,11.03,2.87,0.0,6.8,0.0,4.57,0.0,0.0,0.0,11.23,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
255,08009,15.03,6.82,0.0,3.39,0.0,0.14,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
256,08011,3.03,2.14,0.0,8.16,0.0,0.12,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
257,08013,12.69,3.4,0.0,15.97,0.23,1.5,0.36,0.69,0.54,1.02,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
258,08014,4.03,6.6,0.0,14.19,0.0,2.72,0.0,0.0,0.0,0.15,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
259,08015,14.62,3.2,0.0,16.04,0.0,3.91,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
260,08017,19.39,4.46,0.0,25.97,0.0,0.0,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
261,08019,0.0,4.43,0.0,0.92,0.0,0.89,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
262,08021,4.45,0.47,0.0,24.49,0.0,44.69,0.0,0.0,0.0,0.0,Other-LDS,Other-LDS,Other-LDS,Other-LDS,Other-LDS
263,08023,0.57,0.0,0.0,29.27,0.0,6.29,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
264,08025,23.52,3.04,0.0,8.85,0.0,0.02,0.0,0.0,0.0,0.0,Pluralistic,EP-Less,EP-Less,EP-Less,EP-Least
265,08027,21.3,4.74,0.0,8.16,0.0,4.29,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
266,08029,10.16,3.61,0.0,8.84,0.42,6.44,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
267,08031,6.1,3.75,1.9,24.8,0.55,1.8,0.45,1.53,0.29,1.62,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
268,08033,7.61,3.05,0.0,6.79,0.0,0.04,0.0,0.0,0.0,0.86,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
269,08035,14.73,3.19,0.1,13.52,0.02,5.52,0.0,0.0,0.0,0.08,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
270,08037,8.07,2.76,0.0,18.63,0.0,2.72,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Cath-Less,Cath-Less
271,08039,5.41,1.78,2.88,10.95,0.0,4.5,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
272,08041,18.45,2.88,0.86,16.55,0.09,3.94,0.07,0.02,0.04,0.33,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
273,08043,12.26,2.1,0.06,9.52,0.0,2.69,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
274,08045,11.91,2.01,0.0,17.66,0.0,5.99,0.0,0.0,0.29,0.0,Pluralistic,Pluralistic,Pluralistic,Cath-Less,Cath-Less
275,08047,0.0,1.14,0.0,0.86,0.0,0.03,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
276,08049,5.4,3.91,5.09,10.17,0.0,2.11,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
277,08051,17.43,2.1,0.0,8.84,0.0,4.21,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
278,08053,10.91,14.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
279,08055,7.61,1.36,0.0,12.93,0.0,3.05,0.0,0.0,0.0,4.84,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
280,08057,9.28,4.79,0.0,5.08,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
281,08059,13.54,2.38,0.08,11.74,0.27,2.64,0.17,0.12,0.13,0.06,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
282,08061,147.44,5.12,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,EP,EP-High,EP-High,EP-High,EP-High
283,08063,21.0,14.66,0.0,22.96,0.0,2.82,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Cath-Less,Cath-Less
284,08065,1.39,1.53,0.0,25.4,0.0,2.68,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
285,08067,9.05,3.86,0.0,10.2,0.0,6.02,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
286,08069,15.62,3.34,0.42,9.89,0.1,5.22,0.04,0.0,0.09,0.11,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
287,08071,5.98,1.71,0.0,17.68,0.0,1.04,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Cath-Less,Cath-Less
288,08073,13.16,13.27,0.0,17.37,0.0,5.02,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Cath-Less,Cath-Less
289,08075,12.77,6.54,0.0,16.36,0.0,2.25,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
290,08077,19.17,2.46,0.08,8.84,0.08,6.95,0.09,0.0,0.24,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
291,08079,12.6,18.5,0.0,10.87,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath",Pluralistic,Pluralistic
292,08081,9.61,1.3,0.0,12.1,1.13,7.38,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
293,08083,14.1,2.71,1.24,7.48,0.0,8.45,0.0,0.0,0.0,0.11,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
294,08085,12.75,2.14,0.0,9.52,0.0,8.1,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
295,08087,13.93,6.78,0.0,15.09,0.0,2.12,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
296,08089,14.52,5.12,0.0,14.97,0.0,2.71,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
297,08091,6.75,9.15,0.0,10.89,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
298,08093,8.47,0.93,0.0,9.36,0.0,0.86,0.0,0.0,1.58,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
299,08095,22.03,12.94,0.0,25.14,0.0,0.0,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
300,08097,7.11,2.73,0.0,11.46,0.0,3.18,0.0,3.89,1.17,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
301,08099,19.58,9.03,0.0,12.24,0.0,3.45,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
302,08101,10.45,2.54,0.67,17.68,0.08,3.58,0.08,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Cath-Less,Cath-Less
303,08103,6.46,7.08,0.0,1.09,0.0,17.37,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
304,08105,21.7,1.47,0.0,17.69,0.0,3.32,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Cath-Less,Cath-Less
305,08107,12.51,3.44,0.0,12.61,0.0,2.65,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
306,08109,5.03,1.71,0.0,14.97,0.0,0.16,0.0,0.0,3.14,47.97,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
307,08111,2.27,25.82,0.0,3.4,0.0,28.65,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
308,08113,6.4,1.19,0.0,9.53,0.0,1.05,0.0,0.0,2.51,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
309,08115,13.77,6.86,0.0,16.35,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
310,08117,7.72,2.37,0.0,18.81,0.0,2.36,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Cath-Less,Cath-Less
311,08119,13.55,2.27,0.0,11.38,0.0,2.95,0.99,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
312,08121,11.15,5.36,0.0,8.74,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
313,08123,7.84,2.08,0.01,14.09,0.04,3.63,0.04,0.0,0.0,0.16,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
314,08125,25.08,8.98,0.0,13.95,0.0,3.62,0.0,0.0,0.0,0.0,Pluralistic,EP-Less,EP-Less,EP-Less,EP-Least
315,09001,8.14,6.62,1.38,35.21,1.05,1.49,0.77,1.56,0.13,0.09,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
316,09003,7.07,6.93,2.78,26.17,0.34,1.55,2.94,1.26,0.35,0.08,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
317,09005,2.59,6.39,0.09,24.06,0.08,1.18,0.09,0.24,0.11,1.19,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
318,09007,6.81,5.65,0.83,28.4,0.03,0.87,0.47,0.57,1.17,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
319,09009,6.45,4.42,1.44,29.86,0.46,1.42,0.87,0.99,0.28,0.36,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
320,09011,7.63,4.94,1.06,18.91,0.38,1.92,0.12,0.63,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Cath-Less,Cath-Less
321,09013,4.38,4.75,0.12,24.6,0.07,0.54,0.79,0.02,0.0,0.22,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
322,09015,7.04,4.23,0.26,13.2,0.19,1.28,0.03,0.26,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
323,10001,12.86,4.78,1.79,9.14,0.03,2.11,0.52,0.08,0.0,0.15,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
324,10003,8.02,5.73,1.73,25.57,0.4,1.88,1.07,0.5,2.26,0.05,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
325,10005,8.800000000000002,9.09,1.47,14.54,0.11,0.83,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
326,11001,15.24,10.0,10.42,11.85,1.88,1.73,1.09,2.75,0.17,1.31,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
327,12001,24.66,6.06,2.09,9.84,0.05,2.15,0.48,0.41,0.36,0.37,Pluralistic,EP-Less,EP-Less,EP-Less,EP-Least
328,12003,25.44,1.15,1.91,2.26,0.0,2.46,0.0,0.0,0.0,0.0,Pluralistic,EP-Less,EP-Less,EP-Less,EP-Least
329,12005,22.71,3.65,1.1,6.58,0.1,2.58,0.14,0.0,0.0,0.0,Pluralistic,EP-Less,EP-Less,EP-Less,EP-Least
330,12007,27.88,5.89,4.62,0.52,0.0,1.75,0.0,0.0,0.0,0.0,Pluralistic,EP-Less,EP-Less,EP-Less,EP-Least
331,12009,15.4,3.37,1.67,18.12,0.13,2.28,0.36,0.1,0.44,0.26,Pluralistic,Pluralistic,Pluralistic,Cath-Less,Cath-Less
332,12011,16.91,2.07,2.09,18.93,0.23,1.92,0.99,0.81,0.31,0.12,Pluralistic,Pluralistic,Pluralistic,Cath-Less,Cath-Less
333,12013,15.78,2.56,2.97,1.32,0.0,2.79,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
334,12015,14.14,4.14,0.75,26.48,0.03,2.11,0.13,0.14,0.03,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
335,12017,13.97,2.76,0.5,17.49,0.27,1.86,0.0,0.14,0.23,0.0,Pluralistic,Pluralistic,Pluralistic,Cath-Less,Cath-Less
336,12019,21.34,2.67,0.35,13.0,0.0,2.17,0.38,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
337,12021,15.74,4.87,0.15,35.83,0.92,3.21,0.16,0.7,0.05,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
338,12023,45.19,2.86,3.13,3.07,0.0,2.49,0.19,0.0,0.0,0.0,EP,EP-High,EP-High,EP-High,EP-Less
339,12027,17.49,4.25,4.03,5.64,0.0,2.37,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
340,12029,14.71,2.36,0.0,1.49,0.0,2.11,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
341,12031,36.75,3.45,8.29,13.52,0.42,2.0,0.78,0.46,0.39,0.24,EP,EP-Less,EP-Less,EP-Less,EP-Least
342,12033,32.53,5.74,4.48,8.3,0.22,1.79,0.19,0.15,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
343,12035,14.15,2.14,0.57,24.02,0.13,3.63,0.0,0.0,0.11,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
344,12037,34.13,5.56,2.23,2.57,0.0,1.5,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
345,12039,24.48,4.85,20.67,4.94,0.0,3.24,0.0,0.0,0.0,0.0,Pluralistic,EP-Less,EP-Less,EP-Less,EP-Least
346,12041,24.57,0.6,0.0,1.4,0.0,0.02,0.0,0.0,0.0,0.0,Pluralistic,EP-Less,EP-Less,EP-Less,EP-Least
347,12043,50.57,1.73,0.63,5.92,0.0,0.4,0.0,0.0,0.0,0.0,EP,EP-High,EP-High,EP-High,EP-Less
348,12045,58.8,7.94,4.23,3.75,0.0,0.86,0.0,0.0,0.0,0.0,EP,EP-High,EP-High,EP-High,EP-High
349,12047,22.05,2.06,5.87,0.54,0.0,1.77,0.0,0.0,0.0,0.0,Pluralistic,EP-Less,EP-Less,EP-Less,EP-Least
350,12049,38.37,1.28,4.12,16.76,0.0,3.59,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
351,12051,16.25,1.23,2.39,17.34,0.0,3.87,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Cath-Less,Cath-Less
352,12053,10.8,1.95,0.49,20.75,0.07,2.03,0.43,0.17,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Cath-Less,Cath-Less
353,12055,26.29,4.97,1.51,16.09,0.0,2.35,0.24,0.11,0.0,0.0,Pluralistic,EP-Less,EP-Less,EP-Less,EP-Least
354,12057,22.61,4.28,2.2,26.52,0.24,2.25,0.78,0.48,0.35,0.4,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
355,12059,32.23,2.53,1.55,0.54,0.0,2.48,0.23,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
356,12061,10.24,5.35,1.4,29.95,0.02,2.08,0.09,0.34,3.16,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
357,12063,37.05,3.69,9.57,1.31,0.0,1.11,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
358,12065,40.39,6.76,19.35,1.7,0.0,1.94,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Less
359,12067,39.65,0.71,0.0,6.08,0.0,0.01,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Less
360,12069,15.9,4.17,1.36,15.93,0.03,2.45,0.89,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
361,12071,16.36,2.95,0.62,18.78,0.13,2.22,0.22,0.16,0.16,0.06,Pluralistic,Pluralistic,Pluralistic,Cath-Less,Cath-Less
362,12073,25.63,5.5,7.14,6.84,0.17,2.19,0.25,0.41,0.42,0.33,Pluralistic,EP-Less,EP-Less,EP-Less,EP-Least
363,12075,30.26,2.71,1.76,3.08,0.0,5.48,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
364,12077,28.39,1.42,16.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
365,12079,26.15,6.77,13.64,1.58,0.0,3.17,0.0,0.0,0.0,0.0,Pluralistic,EP-Less,EP-Less,EP-Less,EP-Least
366,12081,11.75,2.69,1.22,12.88,0.33,2.68,0.0,0.08,0.13,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
367,12083,18.3,3.13,2.42,10.21,0.03,2.57,0.29,0.07,1.34,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
